Time	CAG	GRAV	RES
57143.48609	-333.35322	0.37012	-1.05614
57143.4881	-329.34182	0.36283	-3.59609
57143.4901	-307.22933	0.35303	9.71928
57143.49214	-302.6887	0.34478	6.84834
57143.49424	-307.61852	0.33443	-7.38392
57143.49621	-297.73088	0.32459	-6.33505
57143.49819	-271.82032	0.31358	9.68871
57143.50022	-276.09253	0.30374	-3.42537
57143.50233	-250.16499	0.29203	11.98806
57143.50433	-247.33102	0.2813	5.18594
57143.50628	-257.21559	0.27038	-14.51456
57143.50833	-232.09259	0.25802	-0.48722
57143.51044	-206.56016	0.24631	14.52217
57143.51241	-194.52585	0.23364	15.17271
57143.51439	-197.01251	0.22145	1.73608
57143.51643	-213.76097	0.20853	-26.6097
57143.51852	-176.52232	0.19581	-0.79857
57143.52049	-155.94154	0.18284	8.13156
57143.52247	-142.68214	0.17012	9.96234
57143.5245	-132.44301	0.1567	8.14588
57143.52659	-125.89154	0.14235	1.80879
57143.52855	-122.20571	0.12862	-6.83607
57143.5305	-117.89738	0.11565	-14.18332
57143.53254	-76.93027	0.09972	12.47734
57143.53465	-76.11587	0.08635	1.28178
57143.53661	-58.71367	0.07124	5.11056
57143.53857	-40.95996	0.05716	10.21685
57143.54061	-6.22288	0.04228	31.59321
57143.54269	-18.9152	0.02567	3.97919
57143.54465	3.44828	0.01231	14.34085
57143.5466	13.46263	-0.004	9.70486
57143.54863	23.03703	-0.01959	5.27327
57143.55071	35.05095	-0.03417	4.1892
57143.55268	49.53502	-0.05018	4.29214
57143.55466	62.71601	-0.0662	3.08458
57143.55671	88.24613	-0.08217	14.26789
57143.55882	83.03706	-0.09909	-6.13887
57143.56077	112.2806	-0.11412	9.60535
57143.56275	110.44261	-0.13045	-6.90301
57143.56482	141.42462	-0.14796	8.35528
57143.56691	151.34077	-0.16452	3.39891
57143.56886	165.39503	-0.18054	3.06181
57143.57081	190.08725	-0.19693	13.03162
57143.57286	210.27646	-0.21276	18.99657
57143.57497	192.40184	-0.23071	-14.99529
57143.57693	199.65175	-0.24601	-21.48952
57143.57888	246.36728	-0.26219	10.69261
57143.58092	253.00174	-0.27814	2.99644
57143.58301	278.53813	-0.29524	13.17016
57143.58497	298.25961	-0.31129	18.47534
57143.58694	297.09682	-0.32668	3.49182
57143.589	305.90517	-0.34453	-3.73196
57143.59109	327.20746	-0.3605	3.22632
57143.59305	339.06553	-0.37646	0.74656
57143.59502	353.36231	-0.39258	0.55907
57143.59706	375.48299	-0.40867	8.23262
57143.59914	372.15556	-0.42521	-9.95741
57143.6011	400.95994	-0.4405	5.11214
57143.60305	396.9217	-0.45637	-13.18171
57143.60508	419.83645	-0.4717	-4.03095
57143.60716	436.07182	-0.48783	-2.28357
57143.60912	448.58649	-0.50256	-3.00354
57143.61107	479.04117	-0.51766	13.88365
57143.61312	479.88096	-0.53304	0.91341
57143.61523	519.8466	-0.54858	26.91715
57143.61719	514.60153	-0.56283	8.87823
57143.61915	515.82119	-0.57685	-2.50154
57143.62118	541.26144	-0.59056	10.62376
57143.62327	549.68615	-0.60515	5.94108
57143.62523	563.03748	-0.6192	6.67836
57143.62718	574.33214	-0.63246	6.06021
57143.62922	599.37247	-0.64647	18.51533
57143.63131	592.47939	-0.65996	-0.49577
57143.63327	613.57529	-0.67356	8.38366
57143.63525	614.66172	-0.68601	-1.71551
57143.63729	636.09438	-0.69889	8.15082
57143.63937	649.71716	-0.7121	9.90926
57143.64133	644.27483	-0.72369	-5.94615
57143.64328	650.19508	-0.73496	-10.14979
57143.64532	677.14854	-0.74747	5.57025
57143.64741	681.45749	-0.759	-0.48236
57143.64936	693.41564	-0.76974	1.83556
57143.65132	709.08104	-0.78081	7.55769
57143.65336	711.53162	-0.79111	0.75213
57143.65546	715.28722	-0.80207	-5.3338
57143.65741	719.12524	-0.81232	-10.70947
57143.65937	742.21895	-0.82147	4.16856
57143.66141	748.43803	-0.83135	1.51042
57143.66351	763.00688	-0.84183	6.6723
57143.66549	781.36776	-0.84977	17.8974
57143.66745	764.34499	-0.85878	-7.21989
57143.6695	795.08225	-0.86693	16.1939
57143.67161	781.93555	-0.87496	-4.16513
57143.67357	811.91552	-0.88236	19.16657
57143.67555	800.52156	-0.88992	0.98965
57143.67758	807.80759	-0.89635	2.49503
57143.67967	821.20165	-0.90394	9.07226
57143.68163	827.77762	-0.91024	9.99135
57143.6836	823.05778	-0.91531	0.71781
57143.68566	836.64513	-0.92173	8.53556
57143.68775	841.79166	-0.92771	8.31016
57143.68971	843.90932	-0.93206	6.51775
57143.69166	853.93821	-0.93689	12.21199
57143.69372	839.71954	-0.9417	-6.3285
57143.69583	845.633	-0.94557	-3.89471
57143.69779	850.59018	-0.94944	-2.40823
57143.69975	856.8202	-0.95261	0.9708
57143.70179	867.13966	-0.95635	7.93003
57143.7039	876.79316	-0.95883	15.36313
57143.70587	862.89344	-0.96114	-0.61419
57143.70784	858.39404	-0.9633	-7.05396
57143.70988	865.54092	-0.96507	-1.49736
57143.71198	876.13007	-0.96671	7.61517
57143.714	872.46723	-0.96767	3.0897
57143.71605	883.20293	-0.96869	12.91464
57143.71808	873.71531	-0.96927	2.9043
57143.72017	850.61843	-0.96946	-20.35962
57143.72213	868.46551	-0.96944	-2.49781
57143.72408	884.31968	-0.96876	13.96746
57143.72611	863.8139	-0.96822	-6.05125
57143.72821	881.83024	-0.96671	13.31932
57143.73019	885.51373	-0.96532	18.25404
57143.73214	887.93517	-0.96356	22.25233
57143.73418	873.88879	-0.96182	9.76786
57143.73628	869.56214	-0.95852	8.4022
57143.73823	886.56677	-0.95669	27.05534
57143.74019	875.10504	-0.9537	18.28152
57143.74222	860.39961	-0.95149	5.55518
57143.74431	854.32298	-0.94694	3.57233
57143.74627	862.51861	-0.94318	15.14032
57143.74822	836.66489	-0.93914	-7.08188
57143.75025	843.0532	-0.93508	2.95222
57143.75234	851.13445	-0.92999	15.60692
57143.75431	835.73642	-0.92497	4.71368
57143.75629	831.45212	-0.92004	4.86145
57143.75833	819.93675	-0.9145	-1.67727
57143.76041	831.67516	-0.90836	15.57597
57143.76237	819.89044	-0.90271	8.8645
57143.76433	816.00225	-0.89707	10.04448
57143.76636	812.65176	-0.89047	12.62207
57143.76845	797.74915	-0.88423	3.32368
57143.7704	785.47806	-0.87675	-2.22405
57143.77235	795.0623	-0.87063	12.8562
57143.7744	775.66471	-0.86242	0.8314
57143.77651	746.01922	-0.85473	-21.90979
57143.77846	776.47767	-0.84704	15.45696
57143.78042	771.10138	-0.83967	16.69931
57143.78246	745.84699	-0.83169	-1.38764
57143.78455	758.94151	-0.82321	19.32694
57143.78651	743.34398	-0.81558	10.58079
57143.78847	727.18251	-0.80691	2.21338
57143.79052	727.72422	-0.79859	10.2286
57143.79263	705.01025	-0.78943	-4.25885
57143.79461	714.06142	-0.78015	13.12469
57143.79661	676.88007	-0.77195	-16.69062
57143.79865	685.85053	-0.76204	1.17937
57143.80077	685.18448	-0.75257	9.02189
57143.80275	655.76052	-0.7429	-11.7156
57143.80472	659.54046	-0.73355	0.46767
57143.80678	646.38494	-0.72434	-4.41849
57143.80888	673.22378	-0.71378	31.90977
57143.81086	648.65123	-0.70427	15.87712
57143.81282	622.45117	-0.6948	-1.81585
57143.81486	614.99189	-0.68491	-0.39091
57143.81698	610.8923	-0.67435	4.99688
57143.81894	574.96614	-0.66441	-22.00278
57143.8209	576.15681	-0.65469	-12.0798
57143.82294	578.79805	-0.64421	-0.03277
57143.82502	569.48653	-0.63335	0.41248
57143.82697	572.16516	-0.62361	11.84509
57143.82893	560.86056	-0.61395	9.21778
57143.83097	544.04401	-0.60417	1.18733
57143.83306	540.93837	-0.59304	8.07889
57143.83503	508.56869	-0.58367	-15.87728
57143.83701	518.37895	-0.57405	2.57353
57143.83904	497.53554	-0.56384	-9.0992
57143.84113	506.38397	-0.55379	8.77981
57143.84308	471.67746	-0.54408	-17.21041
57143.84505	495.72732	-0.53439	15.54827
57143.84712	487.04262	-0.52455	15.70219
57143.84923	451.58813	-0.51424	-10.49166
57143.8512	471.08715	-0.50498	17.3263
57143.85319	465.8563	-0.4954	20.70223
57143.85526	451.3569	-0.48569	14.9165
57143.85736	430.13816	-0.47613	2.28779
57143.85932	420.82316	-0.467	1.17288
57143.86129	414.62499	-0.45788	3.16891
57143.86336	406.54015	-0.44846	3.54765
57143.86545	409.34328	-0.43959	14.3162
57143.86742	396.75788	-0.43087	9.56434
57143.86938	372.70356	-0.4226	-7.05802
57143.87142	392.34261	-0.41371	20.5592
57143.87351	371.57431	-0.40555	7.12212
57143.87549	371.3229	-0.39801	13.64739
57143.8775	380.85402	-0.39023	30.16494
57143.87956	340.70581	-0.38215	-2.72257
57143.88165	338.20457	-0.37464	1.51704
57143.88362	323.35126	-0.36784	-7.22247
57143.88559	341.2862	-0.36085	16.98377
57143.88765	324.95273	-0.35384	6.95415
57143.88974	323.17803	-0.34705	11.27101
57143.8917	313.19197	-0.34066	7.02555
57143.89364	313.35676	-0.3352	12.10243
57143.89569	305.74812	-0.32929	9.79601
57143.89779	305.25798	-0.32322	14.76034
57143.89976	307.35149	-0.31764	21.86945
57143.90174	290.52644	-0.3119	10.19736
57143.90378	294.25224	-0.30738	17.98126
57143.90587	277.7426	-0.30179	6.49353
57143.90782	261.93809	-0.29797	-5.87967
57143.90977	275.15194	-0.29346	11.39091
57143.91182	255.90073	-0.28926	-4.08953
57143.91393	266.08753	-0.28547	9.49966
57143.9159	250.25192	-0.2823	-3.48866
57143.91787	246.93876	-0.27955	-4.33419
57143.91992	253.12279	-0.27665	4.4604
57143.92203	253.30124	-0.27364	7.33795
57143.92399	266.70249	-0.27153	22.63195
57143.92595	249.51221	-0.2694	7.36257
57143.92799	252.81664	-0.26765	12.23067
57143.93011	239.47822	-0.26632	0.08964
57143.93207	245.07681	-0.26485	7.00687
57143.93402	241.89762	-0.26427	4.34831
57143.93607	242.02826	-0.26384	4.86579
57143.93818	256.15753	-0.26373	19.09594
57143.94013	249.24806	-0.26354	12.35398
57143.9421	251.19898	-0.26355	14.29899
57143.94416	247.91131	-0.26398	10.62608
57143.94626	254.25439	-0.26493	16.11814
57143.94823	256.23771	-0.26616	16.9985
57143.95018	259.20164	-0.2672	19.02011
57143.95222	260.53374	-0.26908	18.66984
57143.9543	243.68265	-0.27071	0.35494
57143.95627	265.90595	-0.27271	20.78274
57143.95824	251.03463	-0.27531	3.56987
57143.96027	271.99071	-0.27807	22.05237
57143.96236	263.51685	-0.28137	10.60816
57143.96433	268.70753	-0.28449	13.00134
57143.96631	274.21861	-0.28822	15.16148
57143.96835	265.30551	-0.29236	2.52665
57143.97045	270.57111	-0.29628	4.27173
57143.97242	273.82318	-0.30088	3.3943
57143.97437	266.14628	-0.30523	-8.19004
57143.97643	283.80308	-0.3103	4.90664
57143.97857	271.79725	-0.31575	-11.9922
57143.98055	302.66803	-0.32094	14.21544
57143.9825	313.0219	-0.3267	19.40183
57143.98454	310.71936	-0.33261	11.78681
57143.98662	321.12519	-0.33872	16.7027
57143.98858	343.45734	-0.34501	33.38315
57143.99054	312.82349	-0.35188	-3.41954
57143.99257	328.24749	-0.35894	5.66057
57143.99466	340.48199	-0.36665	10.97315
57143.99664	346.18281	-0.37375	10.29525
57143.99864	339.9101	-0.38142	-2.86254
57144.00068	369.61707	-0.38957	19.52289
57144.00277	358.20319	-0.39828	0.27925
57144.00472	354.33901	-0.40605	-10.55697
57144.00668	381.34281	-0.41388	9.41307
57144.00872	395.48258	-0.42291	15.44255
57144.01083	388.22746	-0.43235	-0.29296
57144.01278	419.09198	-0.44132	22.50867
57144.01474	416.71521	-0.45056	11.8344
57144.01679	396.91218	-0.45988	-16.34278
57144.01891	418.96069	-0.46944	-2.88005
57144.02089	448.86732	-0.47875	18.66297
57144.02285	446.18126	-0.48884	6.9174
57144.02491	462.94301	-0.49852	14.98145
57144.02701	469.92844	-0.5087	12.82732
57144.029	475.57283	-0.51898	9.2343
57144.03098	488.63562	-0.52882	13.45755
57144.03302	488.24634	-0.53918	3.76457
57144.03512	496.36781	-0.54967	2.46521
57144.0371	529.33074	-0.56023	25.93814
57144.03908	522.87848	-0.57113	9.6943
57144.04111	542.51874	-0.58173	19.81438
57144.04321	540.97625	-0.59295	8.19458
57144.04519	571.02024	-0.60372	28.56789
57144.04714	551.08017	-0.61435	-0.92415
57144.04919	564.94165	-0.6253	3.09692
57144.0513	552.55086	-0.63657	-19.40965
57144.05326	586.89926	-0.64708	5.49472
57144.05523	587.23986	-0.65794	-3.91575
57144.0573	620.85217	-0.6693	19.48997
57144.05942	625.89707	-0.68139	13.67598
57144.06138	645.21085	-0.69175	23.68499
57144.06333	620.68236	-0.70241	-10.42302
57144.06537	660.42806	-0.71365	19.23121
57144.06747	656.77771	-0.72494	5.43583
57144.06943	663.08742	-0.73557	2.19823
57144.07139	698.68112	-0.74627	28.18115
57144.07343	688.06136	-0.75693	7.98487
57144.07552	715.89071	-0.76816	25.72611
57144.0775	697.22334	-0.77886	-2.54926
57144.07947	722.74058	-0.7891	13.76811
57144.08152	739.15954	-0.79993	20.45905
57144.08364	751.36533	-0.81111	22.61907
57144.0856	749.94483	-0.82094	12.37006
57144.08755	760.72165	-0.83096	14.14459
57144.08959	777.09843	-0.84071	21.7637
57144.09167	775.24725	-0.85152	10.20562
57144.09362	780.81287	-0.86094	7.30681
57144.09558	801.5491	-0.87018	19.74501
57144.09762	810.43985	-0.87978	20.00991
57144.09972	816.42023	-0.88935	17.39425
57144.10168	817.9518	-0.89834	10.85155
57144.10364	811.07963	-0.90732	-4.08868
57144.10567	832.60838	-0.91611	9.54574
57144.10775	838.49202	-0.92494	7.50399
57144.10971	847.22739	-0.93312	8.8849
57144.11167	853.30523	-0.9409	7.97999
57144.11371	865.1508	-0.94888	12.65662
57144.11581	878.19695	-0.95767	17.80658
57144.11777	882.44327	-0.96518	15.307
57144.11974	894.03201	-0.972	20.76631
57144.12178	902.73948	-0.9795	22.73779
57144.12387	910.23607	-0.98624	24.18284
57144.12582	906.832	-0.99255	15.11057
57144.12778	891.19111	-0.9987	-6.05609
57144.12982	901.20177	-1.00456	-1.31081
57144.13192	897.95261	-1.01	-9.44437
57144.13388	925.97953	-1.01517	13.94204
57144.13584	931.30873	-1.02019	14.75831
57144.13789	948.78354	-1.02451	28.35056
57144.13999	937.07771	-1.02922	12.4126
57144.14195	933.80798	-1.03307	5.68474
57144.14391	936.83744	-1.03664	5.51099
57144.14595	939.01961	-1.04056	4.16865
57144.14804	959.47326	-1.04416	21.3903
57144.15	935.40143	-1.04694	-5.17582
57144.15196	965.46118	-1.0497	22.3991
57144.154	964.52997	-1.05184	19.55411
57144.15609	942.94703	-1.05423	-4.18336
57144.15806	969.06552	-1.05639	19.99678
57144.16005	963.71898	-1.0577	13.47917
57144.16211	969.09281	-1.05897	17.70426
57144.1642	962.92823	-1.05982	10.78191
57144.16616	955.20779	-1.05988	3.00171
57144.16812	952.66866	-1.06026	0.12938
57144.17015	970.16839	-1.05973	18.09685
57144.17224	971.23842	-1.05899	19.83457
57144.17419	966.87583	-1.05769	16.6369
57144.17615	965.23041	-1.05671	15.88012
57144.1782	980.45811	-1.05447	33.11654
57144.18033	956.65791	-1.05233	11.23825
57144.18228	956.44254	-1.04997	13.13993
57144.18424	936.96131	-1.04754	-4.15934
57144.18628	961.19735	-1.0438	23.43803
57144.18838	944.22706	-1.04028	9.62675
57144.19036	935.12273	-1.03635	4.05347
57144.19231	923.03919	-1.03209	-4.19967
57144.19435	945.07358	-1.02685	22.54003
57144.19644	923.54913	-1.02195	5.4169
57144.19841	925.87098	-1.01628	12.8328
57144.2004	926.48866	-1.01101	18.18669
57144.20247	899.01563	-1.0044	-3.35384
57144.20457	887.64604	-0.99745	-8.47642
57144.20653	899.40322	-0.99098	9.08937
57144.20849	888.33195	-0.98393	4.35245
57144.21052	868.80126	-0.97622	-8.25446
57144.21262	876.03761	-0.96752	6.80054
57144.2146	856.12527	-0.95989	-6.26125
57144.21657	870.24205	-0.95149	15.39764
57144.21863	831.68712	-0.94265	-15.20914
57144.22074	862.42243	-0.93237	24.75319
57144.22269	841.39835	-0.92272	12.39907
57144.22465	823.95872	-0.91323	3.48624
57144.22669	805.11021	-0.90234	-5.58566
57144.22878	814.01587	-0.89112	13.40674
57144.23075	789.46137	-0.88057	-1.67147
57144.2327	775.23433	-0.86975	-6.17962
57144.23474	786.18004	-0.85818	15.15558
57144.23682	766.47629	-0.84551	6.83527
57144.23878	752.2174	-0.83357	3.29914
57144.24077	781.86768	-0.82107	44.17972
57144.24283	738.84896	-0.80779	13.08411
57144.24492	735.47624	-0.79416	21.95321
57144.24687	715.27262	-0.78104	13.53537
57144.24883	691.6664	-0.76756	2.03658
57144.25088	667.35228	-0.75338	-9.53651
57144.25298	670.36322	-0.73875	6.61372
57144.25493	650.84658	-0.72501	-0.55598
57144.25687	666.52167	-0.71043	28.20889
57144.25891	658.61329	-0.69535	33.84687
57144.26103	638.05636	-0.67914	27.85106
57144.26302	619.91902	-0.6638	23.49174
57144.265	582.79859	-0.64813	0.44658
57144.26704	574.00842	-0.63201	6.14388
57144.26913	549.58918	-0.61524	-3.2178
57144.27108	554.07091	-0.59899	15.86741
57144.27304	531.13194	-0.58253	7.71039
57144.27507	515.05036	-0.56528	7.12121
57144.27716	505.32559	-0.54757	13.30269
57144.27913	503.02527	-0.53054	26.30603
57144.2811	508.48841	-0.5132	47.34157
57144.28916	397.29514	-0.44195	0.14885
57144.29119	388.51094	-0.42385	7.62062
57144.29328	359.40424	-0.40501	-4.55727
57144.29524	359.8114	-0.38711	11.92345
57144.2972	360.03132	-0.36962	27.85738
57144.29924	329.17192	-0.351	13.71709
57144.30135	325.00184	-0.33187	26.73538
57144.30331	277.79625	-0.31388	-4.30921
57144.30527	276.29391	-0.29583	10.4023
57144.3073	268.66383	-0.27711	19.58124
57144.3094	220.09962	-0.25783	-11.65808
57144.31135	221.36879	-0.23948	6.08747
57144.31331	220.92738	-0.22058	22.62233
57144.31536	185.31249	-0.20131	4.32367
57144.31746	167.70618	-0.18156	4.45581
57144.31945	156.64908	-0.16265	10.38423
57144.32142	122.4039	-0.14426	-7.347
57144.32346	133.12923	-0.12529	20.42338
57144.32555	88.79043	-0.10586	-6.46466
57144.32751	81.91242	-0.0874	3.24424
57144.33561	0.73997	-0.01238	-10.5417
57144.3376	0.02644	0.00615	5.38341
57144.33964	-33.21867	0.02542	-10.5467
57144.34175	-18.85495	0.04467	21.10359
57144.34371	-53.13294	0.06225	2.61634
57144.34567	-81.77334	0.08011	-9.98159
57144.34771	-95.28929	0.09801	-7.41283
57144.34981	-101.32332	0.11693	3.5401
57144.3518	-119.01874	0.13447	1.60227
57144.35376	-108.82422	0.15156	27.14772
57144.3558	-161.94896	0.16871	-10.56798
57144.35789	nan	nan	nan
57144.35986	-179.15636	0.2037	3.64908
57144.36185	nan	nan	nan
57144.36392	-205.86138	0.23755	7.35023
57144.36605	-214.2299	0.25493	14.59616
57144.36804	nan	nan	nan
57144.36999	-258.86186	0.28579	-2.31406
57144.37202	-273.11998	0.3019	-2.10627
57144.37412	-268.98371	0.31797	16.46621
57144.3761	-306.74324	0.33317	-7.63686
57144.37807	-315.39482	0.348	-2.96659
57144.38014	-313.23186	0.36379	13.38154
57144.38224	-339.13821	0.37852	0.69838
57144.3842	-355.32559	0.39204	-3.33887
57144.38616	-354.2188	0.40548	9.84244
57144.38819	-384.0088	0.41878	-8.00297
57144.39029	-382.19672	0.43173	5.44127
57144.39225	-395.6061	0.4447	3.68104
57144.39421	-399.01578	0.45703	11.34514
57144.39625	-418.50834	0.46947	3.02637
57144.39835	-439.63639	0.48235	-6.52972
57144.40036	-448.95492	0.4943	-5.1119
57144.40238	-452.60959	0.50486	0.71288
57144.40444	-456.56098	0.51637	7.10674
57144.40653	-481.95847	0.52819	-7.67447
57144.40849	-486.90904	0.53845	-3.40886
57144.41045	-489.05194	0.54817	3.17588
57144.41248	-490.70011	0.55749	9.90296
57144.41457	-494.75151	0.56674	14.16091
57144.41652	-518.52234	0.5753	-1.92089
57144.41847	-521.48856	0.58339	2.37725
57144.42051	-535.58939	0.5914	-4.5317
57144.42262	-553.10694	0.59927	-14.98193
57144.42458	-554.45562	0.60598	-10.296
57144.42654	-551.43711	0.61269	-1.25761
57144.42857	-561.52691	0.61887	-5.79183
57144.43066	-570.65534	0.62509	-9.33744
57144.43262	-548.79115	0.63056	17.4428
57144.43458	-567.45821	0.63594	3.60849
57144.43662	-556.08789	0.64048	19.05747
57144.4387	-591.2409	0.64478	-12.23566
57144.44067	-580.13007	0.64845	2.17888
57144.44266	-596.98647	0.65184	-11.63474
57144.44469	-585.18022	0.65491	2.92653
57144.44678	-587.22452	0.65763	3.32939
57144.44873	-602.98878	0.6599	-10.39654
57144.45069	-587.26677	0.66143	6.69394
57144.45273	-603.83591	0.66292	-8.53082
57144.45483	-585.76417	0.66392	10.43843
57144.45682	-579.30906	0.66432	17.25017
57144.4588	-584.78508	0.66414	11.61578
57144.46085	-581.54568	0.66379	14.53599
57144.46295	-593.97367	0.66305	1.44751
57144.46491	-585.71898	0.66198	8.73539
57144.46686	-571.0298	0.66013	21.76438
57144.4689	-591.14131	0.65817	-0.10061
57144.47099	-567.65608	0.65534	20.84123
57144.47295	-577.53134	0.65262	8.52155
57144.47491	-571.27073	0.64933	11.82387
57144.47694	-554.51074	0.64548	25.12566
57144.47903	-571.38524	0.64094	4.17746
57144.481	-569.91149	0.63659	1.74117
57144.48297	-566.74819	0.63185	0.64474
57144.48502	-575.17928	0.62617	-12.8907
57144.48713	-566.95856	0.62023	-9.99932
57144.48909	-525.29266	0.61386	25.94483
57144.49104	-531.03612	0.60752	14.50157
57144.49307	-529.05226	0.6002	9.91196
57144.49516	-526.40749	0.59254	5.67222
57144.49711	-525.35642	0.58488	-0.15492
57144.49907	-501.70923	0.57684	16.27008
57144.50112	-504.28154	0.56819	5.9287
57144.50323	-501.95376	0.55917	0.15888
57144.50519	-502.51163	0.55009	-8.5586
57144.50714	-490.48855	0.54041	-5.22784
57144.50917	-478.59759	0.53053	-2.21231
57144.51126	-474.54627	0.51952	-8.05626
57144.51323	-448.17308	0.50901	8.88244
57144.51518	-447.87587	0.49811	-0.61725
57144.51722	-446.42202	0.48634	-9.73594
57144.51931	-425.04715	0.47368	0.26849
57144.52129	-399.02958	0.46197	15.77105
57144.52327	-400.27978	0.44934	3.17251
57144.52531	-385.29261	0.4365	6.6327
57144.5274	-343.17836	0.42291	36.5341
57144.52936	-358.4191	0.41008	9.77271
57144.53132	-349.82186	0.39664	6.29898
57144.53337	-341.80025	0.38237	1.50004
57144.53549	-295.81526	0.36752	34.14825
57144.53744	-318.64936	0.35318	-1.57094
57144.5394	-290.49394	0.33847	13.36866
57144.54146	-280.82125	0.32309	9.23222
57144.54359	-259.11156	0.30716	16.63129
57144.54557	nan	nan	nan
57144.54757	-241.45046	0.27572	6.05232
57144.54965	-237.57072	0.25901	-5.084
